id,text,term,label
2927,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",place,positive
2930,I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,reservation,neutral
2931,"The food is definitely good, but I left a bit disappointed.",food,positive
2932,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",waiter,negative
2932,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",specials,positive
2932,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",served,negative
2933,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",specials,neutral
2936,The strong scents coming from the left and right of me negatively affected my taste buds.,scents,negative
2937,they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,reservation,neutral
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",service,positive
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",server,positive
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",table,neutral
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,food,positive
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,quality of food,positive
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,priced,neutral
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,amuse bouche,positive
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,dessert,positive
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,tables,positive
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,service,positive
2941,good selection of wines ranging from affordable to high end.,selection of wines,positive
2944,We've been to Grocery three times and not once has an item on the menu disappointed.,menu,positive
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room,negative
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",plate,positive
2946,"Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.",wine list,positive
2946,"Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.",staff,positive
2946,"Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.",owners,positive
2946,"Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.",menu,positive
2948,There was no ambiance.,ambiance,negative
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",waiters,positive
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",food,positive
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",bill,positive
2959,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,back garden,positive
2959,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,outdoor seatin,positive
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",toast,negative
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",mayonnaise,negative
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",bacon,negative
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",cheese,neutral
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",ingredients,negative
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",plate,neutral
296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",omelet,neutral
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,pre-theater menu,positive
2961,"Fresh, authentic, french cuisine in substantial portions.",french cuisine,positive
2961,"Fresh, authentic, french cuisine in substantial portions.",portions,positive
2962,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",mussels,positive
2962,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",puff pastry goat cheese,positive
2962,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",salad with a delicious dressing,positive
2962,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",hanger steak au poivre,positive
2962,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",courses,neutral
2963,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wines by the glass,positive
2963,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wine,neutral
2964,Not a small feat for good french food in the area.,french food,positive
2965,It's easy to get a table for a large group and you don't get hustled out.,table,positive
2967,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",pastrami sandwiches,neutral
2967,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",Mexican food,neutral
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",bar,positive
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",bartender,positive
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",service,positive
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",ambiance,positive
297,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,check,neutral
297,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,table,neutral
297,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,glass of water,neutral
2972,First went here to enjoy their garden terrace.,garden terrace,positive
2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food,positive
2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",service,positive
2974,"The Steak Tartare is a great bet, they fix it for you at the table.",Steak Tartare,positive
2975,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",open kitchen,positive
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",wine selection,positive
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",Gigondas,positive
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",house champagne,positive
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",price,neutral
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",vibe,positive
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",French food,positive
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",packed,negative
2979,The food was actually aweful.,food,negative
298,I've been here 3 times for lunch and it is one of my favorites in the city.,lunch,neutral
2983,"Nice atmosphere, the service was very pleasant and the desert was good.",atmosphere,positive
2983,"Nice atmosphere, the service was very pleasant and the desert was good.",service,positive
2983,"Nice atmosphere, the service was very pleasant and the desert was good.",desert,positive
2984,Wouldn't recomend it for dinner!,dinner,negative
2986,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",owners,positive
2986,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",hosts,positive
2987,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",food,positive
2987,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",atmosphere,positive
2988,"Last time I went here, the waitress didn't come back after taking our order.",waitress,negative
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,drink refills,negative
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,dessert,neutral
299,The service is outstanding and my crab-cake eggs benedict could not have been better.,service,positive
299,The service is outstanding and my crab-cake eggs benedict could not have been better.,crab-cake eggs benedict,positive
2990,My steak au poivre was one of the worst I've had.,steak au poivre,negative
2991,The steak was very fatty and the sauce was overpowering and not very tasty.,steak,negative
2991,The steak was very fatty and the sauce was overpowering and not very tasty.,sauce,negative
2993,delicious simple food in nice outdoor atmosphere.,food,positive
2993,delicious simple food in nice outdoor atmosphere.,atmosphere,positive
2994,"Kind, attentive wait staff.",wait staff,positive
2995,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops,positive
2995,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,mahi mahi (on saffron risotto,positive
2997,Delicious crab cakes too.,crab cakes,positive
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",food,positive
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden,positive
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",place,positive
3,"The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.",staff,negative
3,"The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.",service,negative
30,The bartender on my most recent visit was so incredibly rude that I will never go back.,bartender,negative
300,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,sushi rolls,positive
3001,The staff is courteous and friendly.,staff,positive
3002,"More important, the sushi rivals the best in Tokyo.",sushi,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,fish,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sushi chef,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,wasabi,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,soy sauce,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sea salt,positive
3004,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",sushi,positive
3004,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",fish,neutral
3005,we were seated at the sushi bar in front of yasuda.,sushi bar,neutral
301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",table,neutral
301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",insde table,positive
301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",wait,negative
3011,"uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",eel,neutral
3012,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",sushi,positive
3012,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",sushi,positive
3015,"After we got our sashimi order, I could not believe how small the portions were!",sashimi,neutral
3015,"After we got our sashimi order, I could not believe how small the portions were!",portions,negative
3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",portions,negative
3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",qualities,negative
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass of wine,neutral
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass of beer,neutral
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",dinner,neutral
3018,"Oh, don't even let me start with how expensive the bills were!",bills,negative
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,sushi bar,neutral
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,chef,neutral
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,ala carte,neutral
3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",fish,positive
3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",rice,positive
3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",seaweed,positive
3021,We've never had any problems with the staff but maybe we've been lucky?,staff,positive
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor,positive
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",sake,positive
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",service,positive
303,"I have been here a few times for dinner, once for brunch and twice for lunch.",dinner,neutral
303,"I have been here a few times for dinner, once for brunch and twice for lunch.",brunch,neutral
303,"I have been here a few times for dinner, once for brunch and twice for lunch.",lunch,neutral
3033,The Singapore Mai Fun had NO curry flavor whatsoever.,Singapore Mai Fun,negative
3033,The Singapore Mai Fun had NO curry flavor whatsoever.,curry flavor,negative
3035,"As I made the title, it's an affordable restaurant for great taste.",taste,positive
3038,"Staffs are not that friendly, but the taste covers all.",Staffs,negative
3038,"Staffs are not that friendly, but the taste covers all.",taste,positive
3039,I do not recommend lunch specials just because it tasts the same with other regular chinese restaurant.,lunch specials,negative
304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,fish,positive
3040,"Try ordering from the regular menu, then you would not regret!",menu,positive
3041,"We've only eaten in the restaurant once, but we have ordered many times for dinner.",dinner,neutral
3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",meal,positive
3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",food,positive
3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",tip,positive
3043,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,dinner specials,positive
3043,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,priced,positive
3044,"I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.",chicken with garlic sauce,neutral
3044,"I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.",chicken with black bean sauce,neutral
3044,"I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.",hunan chicken,neutral
3047,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff,negative
3048,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",noodles,negative
3048,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",sugar,negative
3048,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",dishes,negative
3049,The food was lousy - too sweet or too salty and the portions tiny.,food,negative
3049,The food was lousy - too sweet or too salty and the portions tiny.,portions,negative
305,The sushi is also great!,sushi,positive
3050,"After all that, they complained to me about the small tip.",tip,negative
3056,"However, go for the ambience, and consider the food just a companion for a trip across the world!",ambience,positive
3056,"However, go for the ambience, and consider the food just a companion for a trip across the world!",food,negative
3059,The appetizers are just OK and the main courses were decidedly subpar.,appetizers,neutral
3059,The appetizers are just OK and the main courses were decidedly subpar.,main courses,negative
306,The banana tower is an amazing dessert as well.,banana tower,positive
306,The banana tower is an amazing dessert as well.,dessert,positive
3060,"Worse of all, $60 was erroneously added to our $80 bill.",bill,negative
3067,All the food was hot tasty.,food,positive
307,This restaurant is a wonderful place to go many times and it is reasonably priced.,priced,positive
3071,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,positive
3071,Cozy romantic atomosphere with only around 15 tables at most.,tables,positive
3073,"Food was very good, but not what I would consider out of this world.",Food,positive
3074,Go here for a romantic dinner but not for an all out wow dining experience.,dinner,positive
3074,Go here for a romantic dinner but not for an all out wow dining experience.,dining,positive
308,"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.",seafood,neutral
3080,The food is inventive but still keeps traditional indian flavoring.,food,positive
3081,"I recommend the garlic shrimp, okra (bindi), and anything with lamb.",garlic shrimp,positive
3081,"I recommend the garlic shrimp, okra (bindi), and anything with lamb.",lamb,positive
3081,"I recommend the garlic shrimp, okra (bindi), and anything with lamb.",okra (bindi),positive
3083,"The wait staff is friendly, and the food has gotten better and better!",wait staff,positive
3083,"The wait staff is friendly, and the food has gotten better and better!",food,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",food,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",bhelpuri,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",sevpuri,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",samosa chaats,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",indian appetizers,positive
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",bombay style chaat,positive
3085,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.",seating,positive
3085,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.",bar,positive
3085,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.",place,positive
3086,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",drinks,positive
3086,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",place,negative
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,negative
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,negative
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,positive
3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,kamasutra,positive
3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,bombay cosmopolitan,positive
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",portraits,positive
309,"Friendly and informative staff, very attentive and prompt raw bar service.",staff,positive
309,"Friendly and informative staff, very attentive and prompt raw bar service.",bar service,positive
3091,"The puke green walls leave a lot to be desired, but the food is very good.",food,positive
3091,"The puke green walls leave a lot to be desired, but the food is very good.",walls,negative
3092,Try the tandoori salmon!,tandoori salmon,positive
3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",palak paneer,neutral
3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",malai kofta,neutral
3098,go here for the drinks!,drinks,positive
3102,the drinks are amazing and half off till 8pm.,drinks,positive
3103,"Ask for Usha, the nicest bartender in manhattan.",bartender,positive
3107,"I would never wait for a table to eat, it just is not THAT great.",table,neutral
3112,Some servers make you feel like they are doing you a favor to bring you the food.,servers,negative
3112,Some servers make you feel like they are doing you a favor to bring you the food.,food,neutral
3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",hostess,positive
3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",wait,negative
3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",table,positive
3116,"The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.",waitstaff,positive
3117,And the food was fantastic.,food,positive
3118,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",entrees,positive
3118,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",sides,positive
3118,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",drinks,positive
3120,"The food is good, I can't lie.",food,positive
3121,But the staff was so horrible to us.,staff,negative
3122,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess,negative
3122,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,waitress,negative
3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,dessert,neutral
3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative
3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,bill,neutral
3127,This place is incredibly tiny.,place,negative
3129,The hostess is rude to the point of being offensive.,hostess,negative
3130,The food was bland oily.,food,negative
3134,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",food,positive
3134,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",people with carts of food,negative
3135,"You can also special order any kind of dumpling,etc.",dumpling,positive
3136,from an English speaking staff.,staff,neutral
3137,"Also, if you don't want to sit at a certain table, you don't have to!",table,positive
3138,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",fish tanks,positive
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,negative
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,positive
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",dim sum,neutral
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",brunch,neutral
314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",oysters,positive
314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",quality,positive
3140,The dim sum is delectable while the prices are quite easy on the wallet.,dim sum,positive
3140,The dim sum is delectable while the prices are quite easy on the wallet.,prices,positive
3141,The service is a little scatty at times but all is forgiven when the food arrives.,service,negative
3141,The service is a little scatty at times but all is forgiven when the food arrives.,food,positive
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,service,negative
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,table,negative
3145,"The Dim Sum was so-so, but not spectacular.",Dim Sum,neutral
3146,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.",Dim Sum,negative
3146,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.",dinner,positive
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant,negative
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,lotus leaf wrapped rice,neutral
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,rice,neutral
3149,I had to ask her three times before she finally came back with the dish Ive requested.,dish,neutral
315,"I didn't take a look at the rest menu, but the oysters were fantastic.",menu,neutral
315,"I didn't take a look at the rest menu, but the oysters were fantastic.",oysters,positive
3150,"Food was okay, nothing great.",Food,neutral
3154,I love to visit Murrays for my bagel fix.,bagel,positive
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,service,positive
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,crowded,negative
3156,"Don't expect to sit down inside though, there are only a few tables and they are always full.",tables,negative
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,olive cream cheese,positive
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,lox spread,positive
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,bagel,neutral
3159,Their coffee is quite good too!,coffee,positive
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,Blue Point oysters,neutral
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,beer,neutral
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,glass of wine,neutral
3161,"The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",Bagels,positive
3162,"Overall, the best bagel in town.",bagel,positive
3165,now if they could only get a toaster.,toaster,negative
3167,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagel,neutral
3169,Also a little more expensive than your average bagel place.,bagel,neutral
3170,"Good spreads, great beverage selections and bagels really tasty.",spreads,positive
3170,"Good spreads, great beverage selections and bagels really tasty.",beverage selections,positive
3170,"Good spreads, great beverage selections and bagels really tasty.",bagels,positive
3171,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,TOASTING,negative
3172,I complete the total bagel experience by having it lightly toasted.,bagel,positive
3174,Won't or Can't is not in the service directory.,service,positive
3175,But who says Murray's is anything about service.,service,neutral
3177,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,negative
3178,We thought that this place is using too much of MSG cooking in the foods.,foods,negative
3178,We thought that this place is using too much of MSG cooking in the foods.,MSG cooking,negative
318,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,atmosphere,positive
3183,"I've eaten thai many times, and am very familiar with the cuisine.",cuisine,neutral
3184,The Thai food is good.,Thai food,positive
3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",location,positive
3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",meal,positive
3186,"The staff are attentive, and have smiles on their faces.",staff,positive
3188,Went there for an office lunch.,office lunch,neutral
3189,The location and ambience is Ok but the food is what makes up for it.,location,neutral
3189,The location and ambience is Ok but the food is what makes up for it.,ambience,neutral
3189,The location and ambience is Ok but the food is what makes up for it.,food,positive
3191,Try green curry with vegetables.,green curry with vegetables,positive
3192,"The quantity is also very good, you will come out satisfied.",quantity,positive
3193,"The service is ok, some of the people didn't get what they asked for.",service,neutral
3194,"I am not the most experienced person when it comes to Thai food, but my friend who took me there is.",Thai food,neutral
3195,He has visited Thailand and is quite expert on the cuisine.,cuisine,positive
3198,We had Pam's special fried fish and it was amazing.,Pam's special fried fish,positive
3201,The service was excellent and the food was delicious.,service,positive
3201,The service was excellent and the food was delicious.,food,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",ceviche mix (special),positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",crab dumplings,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",assorted sashimi,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",rolls,positive
